timestamp,electricity_demand_rate_W,produced_electricity_rate_W,drybulb_C,relhum_percent,Global Horizontal Radiation,dni_Wm2,dhi_Wm2,Wind Speed (m/s),wdir_deg,ev_status,tar_s,tar_w,tar_sw,tar_flat,tar_tou,Pgrid,Ppv,Load,PBESS,EBESS,Pev,Eev,ev_status_env,PBESS_cmd,Pev_cmd
2000-01-08 12:20:00,144.98,2597.625127569495,-1.3,78.68553734339179,213.0818215546192,533.8239709281863,62.68553734339178,127.62892531321644,2.231446265660822,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.452645127569495,2.597625127569495,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.4271130561828613,0.0
2000-01-08 12:25:00,144.98,2591.251617,-1.3,78.60221273,211.24868006735232,531.6575309886891,62.60221273,127.7955745393316,2.2397787269665805,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.446271617,2.5912516169999997,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.375978469848633,0.0
2000-01-08 12:30:00,144.98,2584.8781057171445,-1.3,78.51888812,209.4155385800854,529.4910910491918,62.51888811727661,127.96222376544678,2.248111188272339,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.4398981057171447,2.5848781057171446,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.3883254528045654,0.0
2000-01-08 12:35:00,144.98,2576.820378616135,-1.3,78.43556350421906,207.5823970928192,527.3246511096954,62.435563504219054,128.12887299156188,2.2564436495780944,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.431840378616135,2.576820378616135,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.440706729888916,0.0
2000-01-08 12:40:00,144.98,2568.690259547376,-1.3,78.35223889116146,205.7492556055523,525.1582111701981,62.35223889116147,128.29552221767707,2.264776110883853,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.4237102595473763,2.568690259547376,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.4965720176696777,0.0
2000-01-08 12:45:00,144.98,2560.560140478616,-1.3,78.26891427810388,203.9161141182854,522.9917712307009,62.26891427810388,128.46217144379224,2.273108572189612,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.415580140478616,2.560560140478616,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.5302278995513916,0.0
2000-01-08 12:50:00,144.98,2550.401062218888,-1.3,78.18558967,202.0829726310185,520.8253312912037,62.18558966504629,128.6288206699074,2.2814410334953705,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.4054210622188883,2.550401062218888,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.5327508449554443,0.0
2000-01-08 12:55:00,144.98,2540.154648056141,-1.3,78.10226505198871,200.2498311437516,518.6588913517064,62.10226505198871,128.79546989602258,2.289773494801129,0.0,0.5600778595463775,0.9850273767468968,0.5451052362743924,1,1.0,-2.395174648056141,2.540154648056141,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.532236337661743,0.0
2000-01-08 13:00:00,144.98,2529.9082338933945,-1.3,78.01894043893112,198.41668965648472,516.4924514122092,62.018940438931125,128.96211912213775,2.2981059561068875,0.0,0.6688608754259876,0.9790489816871794,0.6479098571542729,1,1.0,-2.384928233893395,2.5299082338933947,0.14497999846935272,0.0,4.4999998807907104,0.0,0.0,0.0,2.55157208442688,0.0
2000-01-08 13:05:00,564.4289065351805,2516.887934,-1.3,77.93561582587354,193.4287236370211,506.5999105775364,61.54931078111476,129.57945756713818,2.293561582587353,0.0,0.6688608754259876,0.9790489816871794,0.6479098571542729,1,1.0,-1.952459027464819,2.5168879339999997,0.5644289255142212,0.0,4.4999998807907104,0.0,0.0,0.0,2.4453635215759277,0.0
